datetime,flowrate
9/1/1980,2200
9/2/1980,2150
9/3/1980,1690
9/4/1980,2030
9/5/1980,3130
9/6/1980,2990
9/7/1980,2480
9/8/1980,2100
9/9/1980,1760
9/10/1980,1500
9/11/1980,1230
9/12/1980,1030
9/13/1980,951
9/14/1980,878
9/15/1980,757
9/16/1980,741
9/17/1980,878
9/18/1980,970
9/19/1980,1830
9/20/1980,2150
9/21/1980,1760
9/22/1980,1360
9/23/1980,1230
9/24/1980,1050
9/25/1980,1190
9/26/1980,1090
9/27/1980,842
9/28/1980,842
9/29/1980,825
9/30/1980,741
10/1/1980,709
10/2/1980,663
10/3/1980,2130
10/4/1980,842
10/5/1980,466
10/6/1980,453
10/7/1980,392
10/8/1980,441
10/9/1980,404
10/10/1980,453
10/11/1980,574
10/12/1980,358
10/13/1980,304
10/14/1980,293
10/15/1980,325
10/16/1980,314
10/17/1980,325
10/18/1980,404
10/19/1980,293
10/20/1980,325
10/21/1980,381
10/22/1980,273
10/23/1980,235
10/24/1980,369
10/25/1980,896
10/26/1980,492
10/27/1980,208
10/28/1980,492
10/29/1980,492
10/30/1980,546
10/31/1980,678
11/1/1980,505
11/2/1980,546
11/3/1980,618
11/4/1980,709
11/5/1980,560
11/6/1980,633
11/7/1980,560
11/8/1980,546
11/9/1980,709
11/10/1980,441
11/11/1980,466
11/12/1980,505
11/13/1980,519
11/14/1980,492
11/15/1980,505
11/16/1980,519
11/17/1980,505
11/18/1980,589
11/19/1980,546
11/20/1980,479
11/21/1980,574
11/22/1980,429
11/23/1980,466
11/24/1980,532
11/25/1980,589
11/26/1980,505
11/27/1980,466
11/28/1980,694
11/29/1980,663
11/30/1980,574
12/1/1980,694
12/2/1980,1130
12/3/1980,694
12/4/1980,878
12/5/1980,1150
12/6/1980,1320
12/7/1980,1390
12/8/1980,1640
12/9/1980,4160
12/10/1980,6220
12/11/1980,6150
12/12/1980,5510
12/13/1980,4650
12/14/1980,4100
12/15/1980,3450
12/16/1980,3010
12/17/1980,2450
12/18/1980,2040
12/19/1980,1600
12/20/1980,1250
12/21/1980,1160
12/22/1980,1250
12/23/1980,949
12/24/1980,980
12/25/1980,1000
12/26/1980,987
12/27/1980,980
12/28/1980,960
12/29/1980,930
12/30/1980,970
12/31/1980,1000
1/1/1981,1010
1/2/1981,1000
1/3/1981,1010
1/4/1981,1010
1/5/1981,1000
1/6/1981,1000
1/7/1981,1000
1/8/1981,980
1/9/1981,960
1/10/1981,940
1/11/1981,920
1/12/1981,890
1/13/1981,860
1/14/1981,830
1/15/1981,810
1/16/1981,800
1/17/1981,790
1/18/1981,780
1/19/1981,770
1/20/1981,770
1/21/1981,770
1/22/1981,780
1/23/1981,800
1/24/1981,840
1/25/1981,900
1/26/1981,1010
1/27/1981,1200
1/28/1981,2200
1/29/1981,3500
1/30/1981,4800
1/31/1981,3500
2/1/1981,3100
2/2/1981,4400
2/3/1981,3900
2/4/1981,3100
2/5/1981,2400
2/6/1981,2100
2/7/1981,1850
2/8/1981,1600
2/9/1981,1400
2/10/1981,1600
2/11/1981,2900
2/12/1981,4500
2/13/1981,6400
2/14/1981,7300
2/15/1981,7200
2/16/1981,9800
2/17/1981,16000
2/18/1981,20700
2/19/1981,28400
2/20/1981,51700
2/21/1981,49900
2/22/1981,39600
2/23/1981,32600
2/24/1981,31900
2/25/1981,29300
2/26/1981,25500
2/27/1981,22000
2/28/1981,17000
3/1/1981,14000
3/2/1981,12000
3/3/1981,9500
3/4/1981,7200
3/5/1981,5620
3/6/1981,4880
3/7/1981,4320
3/8/1981,3630
3/9/1981,3390
3/10/1981,2910
3/11/1981,2670
3/12/1981,2530
3/13/1981,2200
3/14/1981,2200
3/15/1981,2100
3/16/1981,1760
3/17/1981,1810
3/18/1981,1660
3/19/1981,1640
3/20/1981,1590
3/21/1981,1250
3/22/1981,1190
3/23/1981,1360
3/24/1981,1210
3/25/1981,1150
3/26/1981,1090
3/27/1981,1090
3/28/1981,1130
3/29/1981,1270
3/30/1981,1410
3/31/1981,1170
4/1/1981,1860
4/2/1981,1170
4/3/1981,1450
4/4/1981,1690
4/5/1981,1710
4/6/1981,1590
4/7/1981,1760
4/8/1981,1830
4/9/1981,1660
4/10/1981,1590
4/11/1981,2030
4/12/1981,2380
4/13/1981,4880
4/14/1981,18600
4/15/1981,36400
4/16/1981,31100
4/17/1981,22600
4/18/1981,17700
4/19/1981,13900
4/20/1981,11200
4/21/1981,8610
4/22/1981,7380
4/23/1981,6440
4/24/1981,4980
4/25/1981,4000
4/26/1981,3750
4/27/1981,3600
4/28/1981,3930
4/29/1981,8610
4/30/1981,12700
5/1/1981,14200
5/2/1981,12300
5/3/1981,11100
5/4/1981,10100
5/5/1981,8200
5/6/1981,7450
5/7/1981,8000
5/8/1981,8530
5/9/1981,7490
5/10/1981,5760
5/11/1981,8160
5/12/1981,11200
5/13/1981,9660
5/14/1981,9020
5/15/1981,18600
5/16/1981,28000
5/17/1981,24600
5/18/1981,18000
5/19/1981,12600
5/20/1981,9530
5/21/1981,6940
5/22/1981,5580
5/23/1981,4320
5/24/1981,3540
5/25/1981,3050
5/26/1981,2590
5/27/1981,2430
5/28/1981,2560
5/29/1981,3690
5/30/1981,6670
5/31/1981,4060
6/1/1981,5690
6/2/1981,6630
6/3/1981,4120
6/4/1981,3810
6/5/1981,3480
6/6/1981,5260
6/7/1981,5440
6/8/1981,5160
6/9/1981,20600
6/10/1981,33700
6/11/1981,30800
6/12/1981,22800
6/13/1981,22500
6/14/1981,58600
6/15/1981,79100
6/16/1981,85400
6/17/1981,67600
6/18/1981,41200
6/19/1981,25300
6/20/1981,17500
6/21/1981,14400
6/22/1981,22600
6/23/1981,27300
6/24/1981,17900
6/25/1981,19700
6/26/1981,21400
6/27/1981,19500
6/28/1981,15800
6/29/1981,11000
6/30/1981,6670
7/1/1981,6210
7/2/1981,10100
7/3/1981,9190
7/4/1981,5440
7/5/1981,3970
7/6/1981,2990
7/7/1981,2560
7/8/1981,2200
7/9/1981,1900
7/10/1981,1600
7/11/1981,1350
7/12/1981,1000
7/13/1981,900
7/14/1981,1000
7/15/1981,940
7/16/1981,920
7/17/1981,840
7/18/1981,760
7/19/1981,820
7/20/1981,760
7/21/1981,820
7/22/1981,1540
7/23/1981,2030
7/24/1981,2530
7/25/1981,3250
7/26/1981,3690
7/27/1981,2960
7/28/1981,2670
7/29/1981,2560
7/30/1981,2830
7/31/1981,3220
8/1/1981,3450
8/2/1981,3660
8/3/1981,3810
8/4/1981,3720
8/5/1981,2940
8/6/1981,2430
8/7/1981,1930
8/8/1981,1660
8/9/1981,1430
8/10/1981,1300
8/11/1981,1210
8/12/1981,1030
8/13/1981,951
8/14/1981,878
8/15/1981,933
8/16/1981,741
8/17/1981,694
8/18/1981,757
8/19/1981,757
8/20/1981,678
8/21/1981,633
8/22/1981,648
8/23/1981,678
8/24/1981,663
8/25/1981,505
8/26/1981,519
8/27/1981,519
8/28/1981,589
8/29/1981,574
8/30/1981,546
8/31/1981,1170
9/1/1981,2410
9/2/1981,2300
9/3/1981,8940
9/4/1981,21300
9/5/1981,25000
9/6/1981,20000
9/7/1981,14300
9/8/1981,10200
9/9/1981,5910
9/10/1981,5190
9/11/1981,3600
9/12/1981,2510
9/13/1981,1950
9/14/1981,1710
9/15/1981,1340
9/16/1981,1250
9/17/1981,1270
9/18/1981,1640
9/19/1981,1950
9/20/1981,1760
9/21/1981,1910
9/22/1981,2130
9/23/1981,1810
9/24/1981,1500
9/25/1981,1250
9/26/1981,1170
9/27/1981,1250
9/28/1981,896
9/29/1981,1090
9/30/1981,1390
10/1/1981,2200
10/2/1981,2080
10/3/1981,2560
10/4/1981,2670
10/5/1981,2430
10/6/1981,3270
10/7/1981,3930
10/8/1981,3750
10/9/1981,3570
10/10/1981,2690
10/11/1981,2100
10/12/1981,1690
10/13/1981,1500
10/14/1981,1250
10/15/1981,1150
10/16/1981,989
10/17/1981,914
10/18/1981,1430
10/19/1981,933
10/20/1981,1050
10/21/1981,951
10/22/1981,1340
10/23/1981,3250
10/24/1981,4710
10/25/1981,4030
10/26/1981,3360
10/27/1981,4480
10/28/1981,16400
10/29/1981,20000
10/30/1981,15800
10/31/1981,11300
11/1/1981,8370
11/2/1981,5840
11/3/1981,3420
11/4/1981,3160
11/5/1981,2830
11/6/1981,2510
11/7/1981,2080
11/8/1981,1980
11/9/1981,1690
11/10/1981,1660
11/11/1981,1470
11/12/1981,1390
11/13/1981,1250
11/14/1981,1250
11/15/1981,1210
11/16/1981,1110
11/17/1981,1150
11/18/1981,1130
11/19/1981,970
11/20/1981,2640
11/21/1981,2380
11/22/1981,2430
11/23/1981,2910
11/24/1981,3600
11/25/1981,3540
11/26/1981,3810
11/27/1981,4380
11/28/1981,4410
11/29/1981,5550
11/30/1981,4850
12/1/1981,4220
12/2/1981,4510
12/3/1981,3810
12/4/1981,3510
12/5/1981,3650
12/6/1981,3380
12/7/1981,3230
12/8/1981,3170
12/9/1981,2980
12/10/1981,2820
12/11/1981,2450
12/12/1981,2400
12/13/1981,2190
12/14/1981,1960
12/15/1981,1640
12/16/1981,1270
12/17/1981,1130
12/18/1981,1270
12/19/1981,1070
12/20/1981,833
12/21/1981,700
12/22/1981,1030
12/23/1981,3550
12/24/1981,12000
12/25/1981,15600
12/26/1981,13500
12/27/1981,10900
12/28/1981,8670
12/29/1981,6900
12/30/1981,5600
12/31/1981,4900
1/1/1982,5300
1/2/1982,6200
1/3/1982,7760
1/4/1982,22100
1/5/1982,38500
1/6/1982,34700
1/7/1982,27600
1/8/1982,19200
1/9/1982,11500
1/10/1982,6050
1/11/1982,3850
1/12/1982,2400
1/13/1982,2400
1/14/1982,2900
1/15/1982,2900
1/16/1982,2850
1/17/1982,2550
1/18/1982,2300
1/19/1982,2100
1/20/1982,2000
1/21/1982,1850
1/22/1982,1850
1/23/1982,2600
1/24/1982,3800
1/25/1982,5400
1/26/1982,6400
1/27/1982,5800
1/28/1982,4500
1/29/1982,3750
1/30/1982,6300
1/31/1982,11000
2/1/1982,17800
2/2/1982,14500
2/3/1982,12000
2/4/1982,9500
2/5/1982,7800
2/6/1982,6100
2/7/1982,5000
2/8/1982,4500
2/9/1982,4000
2/10/1982,3600
2/11/1982,3300
2/12/1982,3100
2/13/1982,2850
2/14/1982,2650
2/15/1982,2450
2/16/1982,2300
2/17/1982,3800
2/18/1982,6200
2/19/1982,9000
2/20/1982,12500
2/21/1982,16000
2/22/1982,21000
2/23/1982,26500
2/24/1982,33800
2/25/1982,41000
2/26/1982,35400
2/27/1982,27500
2/28/1982,22300
3/1/1982,16700
3/2/1982,14800
3/3/1982,15400
3/4/1982,14500
3/5/1982,12700
3/6/1982,16300
3/7/1982,23400
3/8/1982,23100
3/9/1982,14000
3/10/1982,10900
3/11/1982,11300
3/12/1982,28900
3/13/1982,80900
3/14/1982,113000
3/15/1982,111000
3/16/1982,95400
3/17/1982,85500
3/18/1982,80300
3/19/1982,68400
3/20/1982,60600
3/21/1982,57300
3/22/1982,47000
3/23/1982,36700
3/24/1982,28700
3/25/1982,23300
3/26/1982,20700
3/27/1982,17800
3/28/1982,15600
3/29/1982,13300
3/30/1982,11100
3/31/1982,15800
4/1/1982,17900
4/2/1982,16500
4/3/1982,14300
4/4/1982,12000
4/5/1982,10800
4/6/1982,8910
4/7/1982,8010
4/8/1982,7230
4/9/1982,7520
4/10/1982,8000
4/11/1982,11000
4/12/1982,18100
4/13/1982,27500
4/14/1982,26100
4/15/1982,19800
4/16/1982,14900
4/17/1982,14800
4/18/1982,17800
4/19/1982,15500
4/20/1982,12100
4/21/1982,8120
4/22/1982,6500
4/23/1982,4780
4/24/1982,4270
4/25/1982,3720
4/26/1982,3410
4/27/1982,2900
4/28/1982,2630
4/29/1982,2480
4/30/1982,2430
5/1/1982,2160
5/2/1982,1940
5/3/1982,1770
5/4/1982,1740
5/5/1982,1700
5/6/1982,1680
5/7/1982,1610
5/8/1982,1700
5/9/1982,1760
5/10/1982,2230
5/11/1982,2220
5/12/1982,2050
5/13/1982,2010
5/14/1982,1960
5/15/1982,1830
5/16/1982,1770
5/17/1982,1620
5/18/1982,1710
5/19/1982,1600
5/20/1982,1600
5/21/1982,1890
5/22/1982,3640
5/23/1982,6080
5/24/1982,6380
5/25/1982,5600
5/26/1982,4620
5/27/1982,4860
5/28/1982,15800
5/29/1982,26400
5/30/1982,23800
5/31/1982,19900
6/1/1982,15000
6/2/1982,12700
6/3/1982,10800
6/4/1982,7490
6/5/1982,6410
6/6/1982,5160
6/7/1982,4230
6/8/1982,3520
6/9/1982,2660
6/10/1982,2300
6/11/1982,3070
6/12/1982,4050
6/13/1982,4390
6/14/1982,3430
6/15/1982,2930
6/16/1982,2550
6/17/1982,2660
6/18/1982,4270
6/19/1982,6570
6/20/1982,5160
6/21/1982,4500
6/22/1982,3820
6/23/1982,4280
6/24/1982,3680
6/25/1982,2820
6/26/1982,2170
6/27/1982,1760
6/28/1982,1700
6/29/1982,1740
6/30/1982,3710
7/1/1982,5500
7/2/1982,4050
7/3/1982,6880
7/4/1982,19300
7/5/1982,16000
7/6/1982,11900
7/7/1982,7430
7/8/1982,4400
7/9/1982,3160
7/10/1982,2520
7/11/1982,2380
7/12/1982,2440
7/13/1982,2450
7/14/1982,2540
7/15/1982,1920
7/16/1982,1560
7/17/1982,1280
7/18/1982,1120
7/19/1982,1040
7/20/1982,1210
7/21/1982,1360
7/22/1982,1590
7/23/1982,1470
7/24/1982,1150
7/25/1982,1190
7/26/1982,970
7/27/1982,807
7/28/1982,648
7/29/1982,574
7/30/1982,741
7/31/1982,633
8/1/1982,560
8/2/1982,492
8/3/1982,492
8/4/1982,519
8/5/1982,618
8/6/1982,519
8/7/1982,404
8/8/1982,546
8/9/1982,519
8/10/1982,416
8/11/1982,618
8/12/1982,492
8/13/1982,441
8/14/1982,416
8/15/1982,381
8/16/1982,347
8/17/1982,325
8/18/1982,304
8/19/1982,293
8/20/1982,347
8/21/1982,325
8/22/1982,253
8/23/1982,369
8/24/1982,381
8/25/1982,381
8/26/1982,314
8/27/1982,336
8/28/1982,404
8/29/1982,358
8/30/1982,293
8/31/1982,293
9/1/1982,304
9/2/1982,314
9/3/1982,325
9/4/1982,200
9/5/1982,200
9/6/1982,263
9/7/1982,273
9/8/1982,283
9/9/1982,283
9/10/1982,293
9/11/1982,358
9/12/1982,304
9/13/1982,283
9/14/1982,273
9/15/1982,304
9/16/1982,304
9/17/1982,253
9/18/1982,347
9/19/1982,325
9/20/1982,314
9/21/1982,283
9/22/1982,263
9/23/1982,304
9/24/1982,244
9/25/1982,263
9/26/1982,304
9/27/1982,453
9/28/1982,416
9/29/1982,532
9/30/1982,709
10/1/1982,613
10/2/1982,471
10/3/1982,524
10/4/1982,379
10/5/1982,371
10/6/1982,345
10/7/1982,359
10/8/1982,334
10/9/1982,229
10/10/1982,278
10/11/1982,315
10/12/1982,264
10/13/1982,278
10/14/1982,353
10/15/1982,290
10/16/1982,212
10/17/1982,186
10/18/1982,198
10/19/1982,246
10/20/1982,495
10/21/1982,245
10/22/1982,228
10/23/1982,276
10/24/1982,212
10/25/1982,236
10/26/1982,253
10/27/1982,256
10/28/1982,260
10/29/1982,270
10/30/1982,246
10/31/1982,254
11/1/1982,390
11/2/1982,2210
11/3/1982,8900
11/4/1982,9170
11/5/1982,7320
11/6/1982,5840
11/7/1982,4720
11/8/1982,3660
11/9/1982,2690
11/10/1982,2320
11/11/1982,1910
11/12/1982,1850
11/13/1982,1430
11/14/1982,1700
11/15/1982,1770
11/16/1982,1740
11/17/1982,1620
11/18/1982,1640
11/19/1982,1340
11/20/1982,1720
11/21/1982,4320
11/22/1982,7030
11/23/1982,7820
11/24/1982,8900
11/25/1982,11100
11/26/1982,9020
11/27/1982,6440
11/28/1982,7060
11/29/1982,14400
11/30/1982,17200
12/1/1982,14000
12/2/1982,10500
12/3/1982,8280
12/4/1982,9980
12/5/1982,15800
12/6/1982,16300
12/7/1982,13100
12/8/1982,10900
12/9/1982,8640
12/10/1982,7250
12/11/1982,6100
12/12/1982,5030
12/13/1982,3830
12/14/1982,3010
12/15/1982,2580
12/16/1982,5930
12/17/1982,12100
12/18/1982,13700
12/19/1982,10900
12/20/1982,9780
12/21/1982,8560
12/22/1982,7890
12/23/1982,6710
12/24/1982,7740
12/25/1982,11400
12/26/1982,30000
12/27/1982,32500
12/28/1982,31000
12/29/1982,30000
12/30/1982,25500
12/31/1982,20000
1/1/1983,13000
1/2/1983,9700
1/3/1983,8000
1/4/1983,6700
1/5/1983,4450
1/6/1983,3900
1/7/1983,3200
1/8/1983,2900
1/9/1983,2600
1/10/1983,2350
1/11/1983,2150
1/12/1983,2060
1/13/1983,2040
1/14/1983,2010
1/15/1983,1960
1/16/1983,1700
1/17/1983,1550
1/18/1983,1200
1/19/1983,1100
1/20/1983,1100
1/21/1983,1300
1/22/1983,1150
1/23/1983,1330
1/24/1983,1500
1/25/1983,1770
1/26/1983,1890
1/27/1983,1870
1/28/1983,2020
1/29/1983,1860
1/30/1983,1680
1/31/1983,1780
2/1/1983,2540
2/2/1983,2510
2/3/1983,7900
2/4/1983,12100
2/5/1983,10300
2/6/1983,7700
2/7/1983,5880
2/8/1983,4460
2/9/1983,3650
2/10/1983,2950
2/11/1983,2700
2/12/1983,2550
2/13/1983,2150
2/14/1983,1850
2/15/1983,1720
2/16/1983,1680
2/17/1983,2250
2/18/1983,3360
2/19/1983,4350
2/20/1983,5400
2/21/1983,5330
2/22/1983,5100
2/23/1983,4610
2/24/1983,4170
2/25/1983,3660
2/26/1983,3310
2/27/1983,2760
2/28/1983,2310
3/1/1983,2160
3/2/1983,1900
3/3/1983,1770
3/4/1983,1680
3/5/1983,1510
3/6/1983,1590
3/7/1983,1640
3/8/1983,1830
3/9/1983,3600
3/10/1983,4070
3/11/1983,3890
3/12/1983,3530
3/13/1983,3220
3/14/1983,2940
3/15/1983,2450
3/16/1983,2010
3/17/1983,1940
3/18/1983,1920
3/19/1983,2040
3/20/1983,1640
3/21/1983,2480
3/22/1983,3780
3/23/1983,5400
3/24/1983,5390
3/25/1983,5480
3/26/1983,5180
3/27/1983,7090
3/28/1983,14700
3/29/1983,16000
3/30/1983,13700
3/31/1983,11000
4/1/1983,9030
4/2/1983,8580
4/3/1983,20600
4/4/1983,26300
4/5/1983,22200
4/6/1983,16300
4/7/1983,15400
4/8/1983,18500
4/9/1983,17000
4/10/1983,18700
4/11/1983,20600
4/12/1983,19700
4/13/1983,17100
4/14/1983,22800
4/15/1983,36900
4/16/1983,33100
4/17/1983,26000
4/18/1983,18300
4/19/1983,12900
4/20/1983,11000
4/21/1983,8430
4/22/1983,7140
4/23/1983,5670
4/24/1983,4900
4/25/1983,4160
4/26/1983,3590
4/27/1983,3110
4/28/1983,2890
4/29/1983,2780
4/30/1983,3560
5/1/1983,9760
5/2/1983,33400
5/3/1983,53000
5/4/1983,54200
5/5/1983,44900
5/6/1983,32200
5/7/1983,25000
5/8/1983,20000
5/9/1983,13600
5/10/1983,11800
5/11/1983,9820
5/12/1983,7740
5/13/1983,6260
5/14/1983,5400
5/15/1983,4690
5/16/1983,4210
5/17/1983,3530
5/18/1983,3140
5/19/1983,3110
5/20/1983,2850
5/21/1983,2520
5/22/1983,3140
5/23/1983,4200
5/24/1983,6140
5/25/1983,5410
5/26/1983,4790
5/27/1983,4080
5/28/1983,3570
5/29/1983,3430
5/30/1983,3190
5/31/1983,2850
6/1/1983,2570
6/2/1983,2480
6/3/1983,2180
6/4/1983,2160
6/5/1983,1990
6/6/1983,2340
6/7/1983,3950
6/8/1983,4970
6/9/1983,4290
6/10/1983,3260
6/11/1983,3410
6/12/1983,3130
6/13/1983,2400
6/14/1983,1800
6/15/1983,1470
6/16/1983,1210
6/17/1983,1420
6/18/1983,1260
6/19/1983,1150
6/20/1983,976
6/21/1983,885
6/22/1983,968
6/23/1983,992
6/24/1983,945
6/25/1983,945
6/26/1983,917
6/27/1983,831
6/28/1983,5090
6/29/1983,14400
6/30/1983,11300
7/1/1983,11500
7/2/1983,9340
7/3/1983,9300
7/4/1983,8650
7/5/1983,9770
7/6/1983,8550
7/7/1983,5790
7/8/1983,3660
7/9/1983,2490
7/10/1983,1900
7/11/1983,1760
7/12/1983,1540
7/13/1983,1190
7/14/1983,1050
7/15/1983,907
7/16/1983,741
7/17/1983,673
7/18/1983,684
7/19/1983,728
7/20/1983,703
7/21/1983,777
7/22/1983,868
7/23/1983,1010
7/24/1983,684
7/25/1983,613
7/26/1983,645
7/27/1983,900
7/28/1983,760
7/29/1983,560
7/30/1983,580
7/31/1983,560
8/1/1983,550
8/2/1983,1000
8/3/1983,960
8/4/1983,870
8/5/1983,970
8/6/1983,950
8/7/1983,830
8/8/1983,660
8/9/1983,500
8/10/1983,408
8/11/1983,550
8/12/1983,370
8/13/1983,382
8/14/1983,395
8/15/1983,406
8/16/1983,405
8/17/1983,384
8/18/1983,372
8/19/1983,384
8/20/1983,414
8/21/1983,337
8/22/1983,394
8/23/1983,265
8/24/1983,315
8/25/1983,278
8/26/1983,273
8/27/1983,285
8/28/1983,317
8/29/1983,382
8/30/1983,363
8/31/1983,345
9/1/1983,307
9/2/1983,265
9/3/1983,255
9/4/1983,268
9/5/1983,303
9/6/1983,337
9/7/1983,421
9/8/1983,282
9/9/1983,236
9/10/1983,320
9/11/1983,326
9/12/1983,284
9/13/1983,245
9/14/1983,161
9/15/1983,134
9/16/1983,150
9/17/1983,168
9/18/1983,155
9/19/1983,150
9/20/1983,165
9/21/1983,283
9/22/1983,208
9/23/1983,148
9/24/1983,191
9/25/1983,263
9/26/1983,235
9/27/1983,215
9/28/1983,200
9/29/1983,190
9/30/1983,220
10/1/1983,210
10/2/1983,210
10/3/1983,210
10/4/1983,205
10/5/1983,205
10/6/1983,210
10/7/1983,340
10/8/1983,325
10/9/1983,320
10/10/1983,320
10/11/1983,365
10/12/1983,570
10/13/1983,864
10/14/1983,980
10/15/1983,845
10/16/1983,1350
10/17/1983,1300
10/18/1983,997
10/19/1983,737
10/20/1983,574
10/21/1983,501
10/22/1983,883
10/23/1983,1860
10/24/1983,3840
10/25/1983,5100
10/26/1983,3620
10/27/1983,2760
10/28/1983,1720
10/29/1983,883
10/30/1983,1140
10/31/1983,1050
11/1/1983,980
11/2/1983,902
11/3/1983,1030
11/4/1983,1110
11/5/1983,1220
11/6/1983,1590
11/7/1983,1430
11/8/1983,1180
11/9/1983,940
11/10/1983,826
11/11/1983,2560
11/12/1983,4070
11/13/1983,6500
11/14/1983,6210
11/15/1983,5190
11/16/1983,12500
11/17/1983,17500
11/18/1983,16600
11/19/1983,14500
11/20/1983,13700
11/21/1983,12800
11/22/1983,10600
11/23/1983,8800
11/24/1983,11000
11/25/1983,11500
11/26/1983,10500
11/27/1983,7680
11/28/1983,14600
11/29/1983,27900
11/30/1983,26100
12/1/1983,19700
12/2/1983,12900
12/3/1983,8800
12/4/1983,7260
12/5/1983,8920
12/6/1983,20800
12/7/1983,35900
12/8/1983,31400
12/9/1983,23500
12/10/1983,16500
12/11/1983,12600
12/12/1983,25700
12/13/1983,39900
12/14/1983,35600
12/15/1983,27700
12/16/1983,20900
12/17/1983,14200
12/18/1983,10800
12/19/1983,7430
12/20/1983,4970
12/21/1983,4070
12/22/1983,3650
12/23/1983,3200
12/24/1983,2900
12/25/1983,2550
12/26/1983,2300
12/27/1983,2150
12/28/1983,2000
12/29/1983,1900
12/30/1983,1800
12/31/1983,1700
1/1/1984,1500
1/2/1984,1300
1/3/1984,1200
1/4/1984,1050
1/5/1984,980
1/6/1984,890
1/7/1984,820
1/8/1984,780
1/9/1984,750
1/10/1984,740
1/11/1984,710
1/12/1984,710
1/13/1984,730
1/14/1984,740
1/15/1984,740
1/16/1984,720
1/17/1984,700
1/18/1984,680
1/19/1984,670
1/20/1984,660
1/21/1984,650
1/22/1984,640
1/23/1984,630
1/24/1984,620
1/25/1984,620
1/26/1984,690
1/27/1984,1350
1/28/1984,2350
1/29/1984,2750
1/30/1984,2100
1/31/1984,1600
2/1/1984,1400
2/2/1984,1250
2/3/1984,1150
2/4/1984,1150
2/5/1984,2100
2/6/1984,9000
2/7/1984,6800
2/8/1984,5000
2/9/1984,3500
2/10/1984,2850
2/11/1984,3050
2/12/1984,9400
2/13/1984,30600
2/14/1984,50000
2/15/1984,39500
2/16/1984,30100
2/17/1984,24000
2/18/1984,19500
2/19/1984,17400
2/20/1984,13500
2/21/1984,10500
2/22/1984,8400
2/23/1984,6700
2/24/1984,5800
2/25/1984,4900
2/26/1984,4450
2/27/1984,4300
2/28/1984,3500
2/29/1984,2950
3/1/1984,2550
3/2/1984,2300
3/3/1984,2050
3/4/1984,2200
3/5/1984,2650
3/6/1984,2400
3/7/1984,2500
3/8/1984,2700
3/9/1984,3430
3/10/1984,2800
3/11/1984,2390
3/12/1984,2800
3/13/1984,2400
3/14/1984,2150
3/15/1984,2000
3/16/1984,5810
3/17/1984,25200
3/18/1984,34800
3/19/1984,35100
3/20/1984,27700
3/21/1984,30400
3/22/1984,38100
3/23/1984,39400
3/24/1984,36200
3/25/1984,29000
3/26/1984,24600
3/27/1984,25400
3/28/1984,25300
3/29/1984,21900
3/30/1984,16300
3/31/1984,12100
4/1/1984,9370
4/2/1984,7050
4/3/1984,5560
4/4/1984,4790
4/5/1984,9210
4/6/1984,24400
4/7/1984,28900
4/8/1984,23800
4/9/1984,16500
4/10/1984,11800
4/11/1984,8490
4/12/1984,6340
4/13/1984,5220
4/14/1984,4740
4/15/1984,7830
4/16/1984,13600
4/17/1984,21800
4/18/1984,24100
4/19/1984,21100
4/20/1984,16200
4/21/1984,12500
4/22/1984,13100
4/23/1984,38900
4/24/1984,51300
4/25/1984,45600
4/26/1984,32800
4/27/1984,25500
4/28/1984,19600
4/29/1984,13900
4/30/1984,10900
5/1/1984,7260
5/2/1984,5500
5/3/1984,4390
5/4/1984,3790
5/5/1984,3240
5/6/1984,2580
5/7/1984,2650
5/8/1984,2540
5/9/1984,2260
5/10/1984,2050
5/11/1984,2050
5/12/1984,2030
5/13/1984,1350
5/14/1984,1340
5/15/1984,1760
5/16/1984,2890
5/17/1984,2620
5/18/1984,1880
5/19/1984,1010
5/20/1984,1880
5/21/1984,13100
5/22/1984,21800
5/23/1984,17300
5/24/1984,15500
5/25/1984,14100
5/26/1984,12800
5/27/1984,14800
5/28/1984,13800
5/29/1984,14500
5/30/1984,15300
5/31/1984,13300
6/1/1984,9330
6/2/1984,7190
6/3/1984,5030
6/4/1984,4170
6/5/1984,3500
6/6/1984,3170
6/7/1984,3120
6/8/1984,2940
6/9/1984,2260
6/10/1984,1930
6/11/1984,1530
6/12/1984,1910
6/13/1984,1250
6/14/1984,1180
6/15/1984,1200
6/16/1984,1410
6/17/1984,1660
6/18/1984,1460
6/19/1984,1140
6/20/1984,960
6/21/1984,960
